#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-07-19 19:36:32.886.555.610
#Sample rate: 4074.98Hz
#Samples: 16384
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Math 1: Function: C2 - C1


Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-1.316569250306748,8.081150802797973,8.068597780045623,-0.01255302275234982
-1.316323850306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.316078450306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.315833050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.315587650306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.315342250306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.315096850306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.314851450306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.314606050306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.314360650306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.314115250306748,8.081150802797973,8.071318853480347,-0.009831949317625543
-1.313869850306749,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.313624450306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.313379050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.313133650306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.312888250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.312642850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.312397450306748,8.082057330233505,8.068597780045623,-0.01345955018788203
-1.312152050306749,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.311906650306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.311661250306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.311415850306748,8.082057330233505,8.070411829002106,-0.01164550123139918
